Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,eq_ebmanual,eq_ebestaciona,eq_ecosgranfigr,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin_cultivo
9065202067580006,9,6,52,2,6758,6,0,,,,,,,,,,,,,,,,4.9392,3,3.0,,3.0,3.0,,,,,,,,,2.0,,4,64.9715093230083,1,1.0,,1,47,4,1,0,0,0,7.0,2,4,3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,2,507,1,,1,1.0,8.0,20.0,11.0,3.0,2.1168,3.0,2.1168,,90.0,37.0,230.0,19.0,2.0,80.0,37.0,230.0,19.0,100.0,,10.0,,,,,,,,0,0,2,1,2.1168,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,,,1,3.0,2.1168,8.0,1.0,507.0,,507.0,,2.0,,4.0,9.40909090909091,0.0,,,,,,,,2.1168,,,,,17.77272727272727,2.1168,2.1168,2.1168,1,61.43101351556789
12045002094820001,12,4,50,2,9482,1,0,,,,,,,,,,,,,,,,4.9392,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,65.1680256831727,1,1.0,,1,37,4,3,0,0,0,7.0,2,4,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3,5,507,1,,1,1.0,8.0,20.0,11.0,0.25,0.1764,0.25,0.1764,,10.0,37.0,220.0,19.0,2.0,10.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,6.0,3.0,1.0,3.0,,,,,1,0.0,,,1.0,0.3,5.0,2.0,0.25,5.0,2.0,,,,,,,,,1,0.25,0.1764,8.0,1.0,507.0,,507.0,,2.0,,4.0,1.0,0.0,,,,,,,,0.1764,,,,,8.2,,0.1764,0.1764,1,36.77056299854621
12025102115640005,12,2,51,2,11564,5,0,,,,,,,,,,,,,,,,3.0,5,5.0,,3.0,3.0,,,,,2.0,2.0,,,2.0,,4,65.35688772178929,0,,99.0,1,46,3,1,1,0,0,3.0,1,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,507,1,,1,1.0,6.0,20.0,9.0,2.0,2.0,2.0,2.0,,75.0,37.0,220.0,19.0,1.0,25.0,37.0,220.0,19.0,100.0,,50.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,8.0,3.0,8.0,3.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,9.0,5.0,4.0,,,,,,,2.0,2.0,1,2.0,2.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,7.5,0.0,,,,,,,,2.0,,,,,2.5,,2.0,2.0,1,71.6087133743612
9065002059280005,9,6,50,2,5928,5,0,,,,,,,,,,,,,,,,7.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,65.4505546786391,1,1.0,,1,50,3,2,0,0,0,7.0,1,5,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,6.0,20.0,9.0,6.98,6.98,6.98,6.98,,90.0,37.0,220.0,19.0,1.0,90.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,6.98,100.0,,,,,,1,0,,,,,,,1,4200.0,2.0,1700.0,2.0,,,,,1,0.0,,,1.0,7.0,5.0,2.0,7.0,5.0,2.0,,,,,,,4.0,,1,6.98,6.98,6.0,1.0,507.0,,507.0,,2.0,,4.0,9.0,0.0,,,,,,,,6.98,,,,,21.0,6.98,6.98,6.98,1,65.4212904760125
9025002076870003,9,2,50,2,7687,3,0,,,,,,,,,,,,,,,,3.528,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,65.46224132953421,1,1.0,,0,53,4,1,0,0,0,5.0,2,4,3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,4.0,20.0,9.0,5.0,3.528,5.0,3.528,,200.0,37.0,220.0,19.0,6.0,200.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.528,100.0,,,,,,1,0,,,,,,,1,,,900.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,4.0,5.0,5.0,3.0,,,,,,,2.0,,1,5.0,3.528,4.0,1.0,507.0,,507.0,,2.0,,4.0,20.0,0.0,,,,,,,,3.528,,,,,20.0,3.528,3.528,3.528,1,65.46224132953421
9085202011770003,9,8,52,2,1177,3,0,,,,,,,,,,,,,,,,13.0,5,4.0,1.0,5.0,4.0,1.0,,,,,,,,2.0,,4,65.4701823264906,1,1.0,,1,51,4,1,1,0,0,13.0,1,6,3,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,2,1,507,1,,1,1.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,69.0,37.0,220.0,19.0,6.0,,,,,,,69.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,2.5,5.0,3.0,,,,,,,,,,3.0,4.0,1,3.0,3.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,6.9,0.0,,,,,,,,3.0,,,,,,,3.0,3.0,1,143.607479861857
9055002038640002,9,5,50,2,3864,2,0,,,,,,,,,,,,,,,,6.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,65.4735472145284,1,1.0,,1,40,3,7,0,0,0,6.0,1,5,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,0,1.0,8.0,20.0,12.0,6.0,6.0,6.0,6.0,,300.0,38.0,210.0,19.0,6.0,300.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,6.0,100.0,,,,,,1,1,,,,,12.0,1.0,1,18.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,4.0,5.0,4.0,3.0,5.0,4.0,,,,,2.0,1,6.0,6.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,28.6363636363636,0.0,,,,,,,,6.0,,,,,28.6363636363636,6.0,6.0,6.0,1,65.4735472145284
9205002084450004,9,20,50,2,8445,4,0,,,,,,,,,,,,,,,,5.0,5,5.0,,1.0,1.0,,,,,4.0,4.0,,,2.0,,4,65.553478622284,0,,3.0,1,68,4,1,0,0,0,5.0,1,5,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,2,507,1,,0,1.0,8.0,20.0,11.0,5.0,5.0,5.0,5.0,,70.0,37.0,220.0,19.0,2.0,70.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,5.0,100.0,,,,,,1,0,,,,,,,1,20.0,3.0,2.0,3.0,,,3.0,2.0,1,0.0,,,1.0,15.0,5.0,5.0,,,,,,,,,,1.0,,1,5.0,5.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,7.0,0.0,,,,,,,,5.0,,,,,15.5,5.0,5.0,5.0,1,65.55347862228389
9065202063020006,9,6,52,2,6302,6,0,,,,,,,,,,,,,,,,3.528,21,21.0,,1.0,1.0,,,,,20.0,20.0,,,2.0,,4,65.6161715676279,1,1.0,,1,63,4,1,1,0,0,5.0,2,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,8.0,20.0,12.0,4.98,3.5139,4.98,3.5139,,130.0,37.0,220.0,19.0,6.0,130.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.5139,100.0,,,,,,1,0,,,,,,,1,1800.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,10.0,5.0,2.0,,,,,,,10.0,,1,4.98,3.5139,8.0,1.0,507.0,,507.0,,2.0,,4.0,13.0,0.0,,,,,,,,3.5139,,,,,28.0,3.5139,3.5139,3.5139,1,65.6878892415653
9145102045630005,9,14,51,2,4563,5,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,65.8920102680227,0,,4.0,1,48,4,1,1,0,0,2.0,1,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,507,1,,1,1.0,1.0,20.0,5.0,0.5,0.5,0.5,0.5,,21.0,35.0,100.0,19.0,1.0,4.0,35.0,100.0,19.0,100.0,,17.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,1.0,,,,,,,,,,,,1,0.5,0.5,1.0,1.0,507.0,,507.0,,2.0,,4.0,0.954545454545455,0.0,,,,,,,,0.5,,,,,0.181818181818182,,0.5,0.5,1,89.8932705338296
9135002042340005,9,13,50,2,4234,5,0,,,,,,,,,,,,,,,,3.99,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,65.8990729510323,1,1.0,,1,80,3,1,0,0,0,3.99,1,4,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,2.0,3.0,20.0,8.0,1.0,1.0,1.0,1.0,,50.0,37.0,220.0,19.0,6.0,50.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,0.5,5.0,2.0,,,,,,,,,,,,1,1.0,1.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,5.0,0.0,,,,,,,,,1.0,,,,5.0,1.0,1.0,1.0,1,140.98158753790702
9165002075300001,9,16,50,2,7530,1,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,22.7,17,17.0,,2.0,2.0,,,,,15.0,15.0,,,2.0,,4,65.9713988227967,0,,99.0,1,43,4,2,0,1,0,22.7,1,7,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,4.0,5.0,20.0,9.0,7.5,7.5,7.5,7.5,,730.0,37.0,210.0,19.0,2.0,730.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,7.5,100.0,,,,,,1,0,,,,,,,1,3300.0,2.0,1050.0,2.0,,,,,1,0.0,,,1.0,14.0,5.0,1.0,21.0,5.0,2.0,21.0,5.0,2.0,,,,5.0,1.0,1,7.5,7.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,69.6818181818182,0.0,,,,,,,,,,,7.5,,107.8636363636364,7.5,7.5,7.5,1,56.9167625204916
9115402120050007,9,11,54,2,12005,7,0,,,,,,,,,,,,,,,,4.0,8,8.0,,1.0,1.0,,,,,7.0,7.0,,,2.0,,4,66.0888003209415,1,0.0,0.1,1,49,4,2,0,0,0,4.0,1,4,3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,4.0,20.0,9.0,4.0,4.0,4.0,4.0,,215.0,37.0,215.0,19.0,3.0,215.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,1,1,4.0,100.0,,,,,,1,0,,,,,,,1,500.0,2.0,250.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,2.0,5.0,5.0,2.0,,,,,,,7.0,,1,4.0,4.0,4.0,1.0,507.0,,507.0,,2.0,,4.0,21.0113636363636,0.0,,,,,,,,4.0,,,,,21.0113636363636,4.0,4.0,4.0,1,66.0888003209415
12025002131400013,12,2,50,2,13140,13,0,,,,,,,,,,,,,,,,2.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,66.194581930624,0,,30.0,1,50,3,1,0,0,0,2.0,1,3,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,3.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,80.0,37.0,220.0,19.0,6.0,80.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,200.0,5.0,100.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,2.0,5.0,3.0,1.0,5.0,3.0,,,,,,1,2.0,2.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,8.0,0.0,,,,,,,,,,2.0,,,8.0,2.0,2.0,2.0,1,66.194581930624
9195302044910014,9,19,53,2,4491,14,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.8808,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,66.2947338766577,0,,0.01,1,31,4,7,0,0,0,5.5,2,4,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,2,507,1,,0,1.0,8.0,20.0,12.0,5.5,3.8808,5.5,3.8808,,400.0,35.0,100.0,19.0,6.0,350.0,35.0,100.0,19.0,100.0,,50.0,,,,,,,,0,0,1,1,3.8808,100.0,,,,,,1,0,,,,,,,1,0.0,,2000.0,2.0,,,,,1,0.0,,,1.0,,,,1.5,5.0,2.0,,,,,,,,,1,5.5,3.8808,8.0,1.0,507.0,,507.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,3.8808,,,,,31.818181818181802,3.8808,3.8808,3.8808,1,66.2947338766577
9255002066120022,9,25,50,2,6612,22,0,,,,,,,,,,,,,,,,4.2336,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,66.3172393369699,1,1.0,,1,50,4,1,0,0,0,6.0,2,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,6.0,20.0,10.0,5.99,4.2265,5.99,4.2265,,240.0,37.0,215.0,19.0,2.0,240.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,2,1,4.2265,100.0,,,,,,1,0,,,,,,,1,1500.0,2.0,700.0,2.0,700.0,2.0,,,1,0.0,,,1.0,6.0,5.0,4.0,6.0,5.0,2.0,,,,,,,20.0,,1,5.99,4.2265,6.0,1.0,507.0,,507.0,,2.0,,4.0,23.4545454545455,0.0,,,,,,,,4.2265,,,,,43.977272727272805,4.2265,4.2265,4.2265,1,66.2709957383175
9285002062030011,9,28,50,2,6203,11,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.7,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,66.4073108560017,0,,1.0,1,69,4,1,1,0,0,4.7,1,4,4,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2,1,507,1,,0,1.0,1.0,20.0,4.0,1.0,1.0,1.0,1.0,,15.0,38.0,150.0,19.0,6.0,,,,,,,15.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,150.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,3.0,,,,,,,,,1,0.2,0.2,1.0,1.0,507.0,,507.0,,2.0,,4.0,1.02272727272727,0.0,,,,,,,,1.0,,,,,,,1.0,1.0,1,78.18274889207851
9025003008490019,9,2,50,3,849,19,0,,,,,,,,,,,,,,,,19.5,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,66.4781317344026,1,0.0,0.2,1,64,4,2,0,1,1,19.5,1,6,4,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2,2,507,1,,1,1.0,6.0,20.0,10.0,8.0,8.0,8.0,8.0,,320.0,37.0,220.0,19.0,6.0,320.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,8.0,100.0,,,,,,1,0,,,,,,,1,0.0,,94.0,3.0,,,,,1,0.0,,,1.0,24.0,5.0,3.0,,,,1.5,5.0,2.0,,,,4.0,,1,8.0,8.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,32.0,0.0,,,,,,,,8.0,,,,,64.0,8.0,8.0,8.0,1,96.46730685781307
12065102095870001,12,6,51,2,9587,1,0,,,,,,,,,,,,,,,,17.01,3,3.0,,2.0,2.0,,,,,1.0,1.0,,,2.0,,4,66.9156944284219,0,,3.0,1,50,4,2,0,0,0,17.01,1,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,507,1,,1,1.0,6.0,20.0,9.0,3.5,3.5,3.5,3.5,,80.0,35.0,100.0,19.0,2.0,80.0,35.0,100.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.5,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,,,,,,,1.5,5.0,3.0,,,,1.0,,1,2.5,2.5,2.0,0.0,507.0,548.0,507.0,,2.0,,4.0,3.63636363636364,0.0,,,,,,,,3.5,,,,,3.63636363636364,3.5,3.5,3.5,1,74.6254004397742
9205002090450001,9,20,50,2,9045,1,0,,,,,,,,,,,,,,,,21.72,6,6.0,,1.0,1.0,,1.0,1.0,,4.0,4.0,,,2.0,,4,67.3088006839017,1,1.0,,1,60,4,2,0,0,0,21.72,1,7,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,507,1,,0,1.0,6.0,20.0,9.0,5.99,5.99,5.99,5.99,,275.0,37.0,210.0,19.0,6.0,275.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,5.99,100.0,,,,,,1,0,,,,,,,1,24.0,3.0,,,,,,,1,0.0,,,1.0,18.0,5.0,4.0,,,,,,,,,,2.0,,1,5.99,5.99,6.0,1.0,507.0,,507.0,,2.0,,4.0,26.25,0.0,,,,,,,,5.99,,,,,26.25,5.99,5.99,5.99,1,127.476990966115
9055002038640001,9,5,50,2,3864,1,0,,,,,,,,,,,,,,,,4.0,5,5.0,,2.0,2.0,,,,,3.0,3.0,,,2.0,,4,67.5191037632944,1,1.0,,1,55,3,1,0,0,0,4.0,1,4,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,0,1.0,8.0,20.0,12.0,4.0,4.0,4.0,4.0,,160.0,38.0,210.0,19.0,6.0,160.0,38.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,4.0,100.0,,,,,,1,0,,,,,,,1,12.0,3.0,,,,,,,1,0.0,,,1.0,4.0,5.0,4.0,2.0,5.0,4.0,4.0,5.0,1.0,,,,3.0,2.0,1,4.0,4.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,15.272727272727304,0.0,,,,,,,,4.0,,,,,15.272727272727304,4.0,4.0,4.0,1,67.5191037632944
9065202065770019,9,6,52,2,6577,19,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.4112,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,67.579582046894,0,,0.5,1,99,4,1,0,0,0,2.0,2,2,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2,507,1,,1,1.0,6.0,20.0,10.0,2.0,1.4112,2.0,1.4112,,75.0,37.0,220.0,19.0,2.0,75.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.4112,100.0,,,,,,1,0,,,,,,,1,400.0,2.0,150.0,2.0,,,150.0,2.0,1,0.0,,,1.0,1.5,5.0,4.0,0.5,2.0,4.0,,,,,,,3.0,1.0,1,2.0,1.4112,10.0,1.0,507.0,,507.0,,2.0,,4.0,7.5,0.0,,,,,,,,1.4112,,,,,15.5,1.4112,1.4112,1.4112,1,67.5795820468939
9065302059970011,9,6,53,2,5997,11,0,,,,,,,,,,,,,,,,0.1764,5,4.0,1.0,5.0,4.0,1.0,,,,,,,,2.0,,4,67.83583663666471,0,,0.1,0,55,3,1,0,0,0,0.25,2,1,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,6.0,20.0,9.0,0.25,0.1764,0.25,0.1764,,12.0,37.0,200.0,19.0,6.0,12.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,2,1,0.1764,100.0,,,,,,1,0,,,,,,,1,50.0,2.0,40.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.25,5.0,1.0,,,,,,,,,1,0.25,0.1764,6.0,1.0,507.0,,507.0,,2.0,,4.0,1.09090909090909,0.0,,,,,,,,0.1764,,,,,1.09090909090909,0.1764,0.1764,0.1764,1,67.83583663666471
12025002135820005,12,2,50,2,13582,5,0,,,,,,,,,,,,,,,,1.51,2,2.0,,1.0,1.0,,,,,1.0,1.0,,,2.0,,4,67.9149319232229,1,1.0,,1,71,3,7,1,0,0,1.51,1,2,4,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,5.0,20.0,10.0,0.5,0.5,0.5,0.5,,20.0,37.0,220.0,19.0,6.0,20.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,1.0,5.0,1.0,,,,,,,,,1,0.5,0.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,0.5,,,,,2.0,,0.5,0.5,1,62.7854755475336
12015302141980004,12,1,53,2,14198,4,0,,,,,,,,,,,,,,,,14.1191,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,68.0350496255844,1,1.0,,1,78,3,1,0,0,0,20.01,2,6,4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,1,507,1,,1,1.0,8.0,20.0,11.0,3.0,2.1168,3.0,2.1168,,150.0,37.0,220.0,19.0,2.0,150.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.1168,100.0,,,,,,1,0,,,,,,,1,1800.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,1,3.0,2.1168,8.0,1.0,507.0,,507.0,,2.0,,4.0,15.0,0.0,,,,,,,,2.1168,,,,,65.0,2.1168,2.1168,2.1168,1,66.9487214695363
13165102238520014,13,16,51,2,23852,14,0,,,,,,,,,,,,,,,,6.0,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,68.3292185010238,1,0.0,2.78,0,74,4,4,0,1,1,6.0,1,5,4,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,3,1,507,1,,0,2.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,45.0,37.0,220.0,19.0,1.0,45.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,0.5,5.0,2.0,0.15,5.0,4.0,,,,,,,2.0,,1,0.5,0.5,1.0,1.0,507.0,,507.0,,2.0,,4.0,4.5,0.0,,,,,,,,,3.0,,,,4.5,,3.0,3.0,1,62.6740497944228
12015502129420001,12,1,55,2,12942,1,0,,,,,,,,,,,,,,,,35.28,4,4.0,,2.0,2.0,,,,,2.0,2.0,,,2.0,,4,68.3724396631716,0,,30.0,1,50,4,3,0,0,1,50.0,2,7,3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1,1,507,1,,1,1.0,7.0,20.0,11.0,50.0,35.28,50.0,35.28,,2500.0,37.0,215.0,19.0,6.0,2500.0,37.0,215.0,19.0,100.0,,,,,,,,,,0,0,1,1,35.28,100.0,,,,,,1,0,,,,,,,1,70.0,3.0,140.0,3.0,40.0,3.0,,,1,0.0,,,1.0,32.0,5.0,2.0,30.0,5.0,2.0,144.0,5.0,2.0,,,,,,1,50.0,35.28,7.0,1.0,507.0,,507.0,,2.0,,4.0,244.31818181818198,0.0,,,,,,,,35.28,,,,,244.31818181818198,35.28,35.28,35.28,1,68.3724396631717
9205602112870007,9,20,56,2,11287,7,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,,2.0,,4,68.3929903262037,0,,99.0,1,50,3,1,0,1,1,19.0,1,6,3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,507,1,,1,1.0,6.0,20.0,11.0,11.0,11.0,11.0,11.0,,378.0,37.0,220.0,19.0,1.0,378.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,11.0,100.0,,,,,,1,0,,,,,,,1,750.0,2.0,375.0,2.0,,,,,1,0.0,,,1.0,,,,25.0,5.0,2.0,,,,,,,3.0,,1,11.0,11.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,37.8,0.0,,,,,,,,11.0,,,,,75.6,11.0,11.0,11.0,1,71.68798379482229
