Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,pa_arealm,pa_areempa,eq_earado,eq_semman,eq_emotoguadana,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
9195102047790009,9,19,51,2,4779,9,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,75.37,74,62.0,12.0,1.0,1.0,,73.0,61.0,12.0,,,,,2.0,,4,21.689645515819397,0,,57.0,1,63,5,3,0,0,0,75.37,1,8,4,0.0,0.0,,,0.0,1,1,407,1,,25.0,3.0,3.0,2.0,70.0,70.0,70.0,70.0,70.0,70.0,,154000.0,16.0,42.0,3.0,7.0,154000.0,16.0,42.0,3.0,2.0,98.0,,,,,,,,,1,0,1,70.0,70.0,,,100.0,,,,1,0,,,,,,,1,29400.0,2.0,,,8750.0,2.0,45850.0,2.0,1,1.0,35.0,5.0,0.0,,,,,,,,,,,,,,,,407,,2.0,,4,2940.0,2940.0,0.0,,,,,,,,25,,,70.0,,70.0,,,70.0,70.0,70.0,1,23.3535511789615
9115202135260002,9,11,52,2,13526,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,25.0,26,26.0,,1.0,1.0,,5.0,5.0,,20.0,20.0,,,2.0,,4,22.0855613645972,1,1.0,,1,67,4,1,0,1,1,25.0,1,7,4,1.0,1.0,,,0.0,1,1,407,1,,20.0,2.5,2.5,2.0,15.0,15.0,15.0,15.0,15.0,15.0,,21600.0,16.0,46.0,3.0,5.0,21600.0,16.0,46.0,3.0,0.0,100.0,,,,,,,,,0,1,1,15.0,15.0,,,100.0,,,,1,0,,,,,,,1,30.0,3.0,15.0,3.0,25.0,3.0,,,1,0.0,,,1.0,27.5,5.0,2.0,,,,,,,,,,,,,407,,2.0,,4,451.63636363636397,451.63636363636397,0.0,,,,,,,,20,,,15.0,,15.0,,,15.0,15.0,15.0,1,26.460850268642396
9115202135260002,9,11,52,2,13526,2,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,25.0,26,26.0,,1.0,1.0,,5.0,5.0,,20.0,20.0,,,2.0,,4,22.0855613645972,1,1.0,,1,67,4,1,0,1,1,25.0,1,7,4,1.0,1.0,,,0.0,2,2,407,1,,20.0,2.5,2.5,2.0,10.0,10.0,10.0,10.0,10.0,10.0,,20000.0,16.0,46.0,3.0,5.0,20000.0,16.0,46.0,3.0,0.0,100.0,,,,,,,,,0,1,1,10.0,10.0,,,100.0,,,,1,0,,,,,,,1,20.0,3.0,10.0,3.0,10.0,3.0,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,,,,,,,,,,407,,2.0,,4,418.181818181818,418.181818181818,0.0,,,,,,,,20,,,10.0,,10.0,,,10.0,10.0,10.0,1,15.482677544681303
12025002129730002,12,2,50,2,12973,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,86.1,33,33.0,,1.0,1.0,,32.0,32.0,,,,,,2.0,,4,22.577861013494505,0,,99.0,1,43,4,3,0,1,1,86.1,1,8,3,0.0,0.0,,,0.0,1,1,407,1,,25.0,3.0,3.0,1.0,46.0,46.0,46.0,46.0,46.0,46.0,,149500.0,16.0,42.0,3.0,2.0,149500.0,16.0,42.0,3.0,,100.0,,,,,,,,,1,0,1,46.0,46.0,,100.0,,,,,1,0,,,,,,,1,92000.0,2.0,,,,,,,1,0.0,,,1.0,690.0,5.0,2.0,,,,920.0,5.0,2.0,,,,,,,407,,2.0,,4,2854.09090909091,2854.09090909091,0.0,,,,,,,,25,,,46.0,46.0,,,,46.0,46.0,46.0,1,4.80480072633612
12025002129730002,12,2,50,2,12973,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,86.1,33,33.0,,1.0,1.0,,32.0,32.0,,,,,,2.0,,4,22.577861013494505,0,,99.0,1,43,4,3,0,1,1,86.1,1,8,3,0.0,0.0,,,0.0,2,2,407,1,,25.0,3.0,3.0,1.0,40.0,40.0,40.0,40.0,40.0,40.0,,130000.0,16.0,42.0,3.0,2.0,130000.0,16.0,42.0,3.0,,100.0,,,,,,,,,1,0,1,40.0,40.0,,100.0,,,,,1,0,,,,,,,1,80000.0,2.0,,,,,,,1,0.0,,,1.0,600.0,5.0,2.0,,,,800.0,5.0,2.0,,,,,,,407,,2.0,,4,2481.8181818181797,2481.8181818181797,0.0,,,,,,,,25,,,40.0,40.0,,,,40.0,40.0,40.0,1,43.0285851472475
7105301091860004,7,10,53,1,9186,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.4,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,23.650624617985397,1,1.0,,0,53,4,1,1,0,1,0.4,1,1,3,0.0,0.0,,,0.0,2,1,407,1,,3.0,2.0,2.0,2.0,0.2,0.2,0.2,0.2,0.2,0.2,,15.0,36.0,80.0,3.0,7.0,,,,,,,5.0,,,10.0,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,407,,2.0,,4,0.545454545454545,,0.0,,,,,,,,3,0.2,,,,0.2,,,,,,1,24.4277652857362
7065002005080008,7,6,50,2,508,8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.72,4,4.0,,1.0,1.0,,1.0,1.0,,2.0,2.0,,,2.0,,4,23.842727645473598,1,1.0,,1,59,4,1,0,0,0,0.72,1,1,3,0.0,1.0,,,1.0,2,1,407,1,,35.0,2.0,2.0,1.0,0.7,0.7,0.7,0.7,0.7,0.7,,1500.0,16.0,48.0,3.0,7.0,1500.0,16.0,48.0,3.0,,100.0,,,,,,,,,0,0,1,0.7,0.7,,100.0,,,,,1,1,15.0,3.0,,,10.0,1.0,0,,,,,,,,,1,1.0,15.0,5.0,0.0,,,,,,,,,,,,,,,,407,,2.0,,4,32.7272727272727,32.7272727272727,0.0,,,,,,,,35,,,0.7,0.7,,,,0.7,0.7,0.7,1,19.650973887863
7015003000810002,7,1,50,3,81,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,150.2,26,26.0,,1.0,1.0,,25.0,25.0,,,,,,2.0,,4,25.0504215418572,0,,7.0,1,99,4,3,0,1,1,150.2,1,9,6,0.0,1.0,,,1.0,1,1,407,1,,10.0,2.0,2.0,2.0,55.0,55.0,55.0,55.0,55.0,55.0,,88000.0,16.0,43.0,3.0,7.0,80000.0,16.0,43.0,3.0,,100.0,,,8000.0,,,,,,0,0,1,55.0,55.0,,100.0,,,,,1,0,,,,,,,1,2280.0,3.0,,,,,,,1,0.0,,,1.0,330.0,5.0,2.0,,,,660.0,5.0,2.0,,,,,,,407,,2.0,,4,1720.0,1563.6363636363599,0.0,,,,,,,,10,,55.0,,,55.0,,,55.0,55.0,55.0,1,32.1971806776064
12085102115980018,12,8,51,2,11598,18,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,24.0,15,15.0,,1.0,1.0,,6.0,6.0,,8.0,8.0,,,2.0,,4,25.1863868663592,0,,99.0,1,74,3,1,0,0,0,24.0,1,7,4,1.0,1.0,,,0.0,1,1,407,1,,30.0,2.5,2.5,1.0,23.75,23.75,23.75,23.75,23.75,23.75,,57600.0,16.0,43.0,3.0,7.0,57000.0,16.0,43.0,3.0,,100.0,600.0,,,,,,,,0,0,1,23.75,23.75,,100.0,,,,,1,0,,,,,,,1,432.0,3.0,432.0,3.0,,,,,1,0.0,,,1.0,,,,468.0,5.0,4.0,,,,,,,8.0,,,407,,2.0,,4,1125.8181818181802,1114.0909090909101,0.0,,,,,,,,30,,,23.75,23.75,,,,23.75,23.75,23.75,1,25.4515067281103
7065002004650006,7,6,50,2,465,6,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,21.2,7,7.0,,1.0,1.0,,1.0,1.0,,5.0,5.0,,,2.0,,4,25.579830630853802,1,1.0,,0,65,4,1,0,0,0,21.2,1,7,4,0.0,1.0,,,1.0,1,1,407,1,,15.0,3.0,3.0,1.0,8.0,8.0,8.0,8.0,8.0,8.0,,18000.0,16.0,46.0,3.0,7.0,18000.0,16.0,46.0,3.0,,100.0,,,,,,,,,0,0,1,8.0,8.0,,100.0,,,,,1,1,,,,,200.0,1.0,0,,,,,,,,,1,1.0,100.0,5.0,0.0,,,,,,,,,,,,,2.0,,,407,,2.0,,4,376.36363636363603,376.36363636363603,0.0,,,,,,,,15,,8.0,,8.0,,,,8.0,8.0,8.0,1,67.1103384708157
12075202062360002,12,7,52,2,6236,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,72.82,70,63.0,7.0,1.0,,1.0,69.0,63.0,6.0,,,,,2.0,,4,26.3672583349478,0,,99.0,0,33,4,3,0,1,1,72.82,1,8,2,1.0,1.0,,,0.0,1,1,407,1,,7.0,2.7,2.7,1.0,62.95,62.95,62.95,62.95,62.95,62.95,,168744.0,16.0,40.05,3.0,7.0,168744.0,16.0,40.05,3.0,0.0,100.0,,,,,,,,,0,0,1,60.0,60.0,,100.0,,,,,1,0,,,,,,,1,74400.0,2.0,,,,,,,1,0.0,,,1.0,93.0,5.0,2.0,155.0,5.0,2.0,,,,,,,,,,407,,2.0,,4,3071.90781818182,3071.90781818182,0.0,,,,,,,,7,62.95,,,62.95,,,,62.95,62.95,62.95,1,25.1459832476505
5025002000850002,5,2,50,2,85,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,2.01,4,2.0,2.0,4.0,2.0,2.0,,,,,,,1.0,,,4,26.4527708540235,1,1.0,,1,59,4,1,0,0,0,2.01,1,3,3,0.0,1.0,,,0.0,1,1,407,1,,14.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,3840.0,16.0,43.0,3.0,2.0,3840.0,16.0,43.0,3.0,,100.0,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,30.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,2.0,5.0,3.0,,,,,,,,,,407,1.0,,,4,75.0545454545454,75.0545454545454,0.0,,,,,,,,14,,2.0,,,2.0,,,,2.0,2.0,1,26.4436434611938
12115002026900002,12,11,50,2,2690,2,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,84.0,93,93.0,,1.0,1.0,,92.0,92.0,,,,,,2.0,,4,26.693107760261,1,1.0,,1,68,1,3,0,1,1,84.0,1,8,4,0.0,0.0,0.0,,0.0,1,1,407,1,,15.0,2.9,2.8,2.0,81.8,81.8,81.8,81.8,81.8,81.8,,207674.0,16.0,43.0,3.0,7.0,200000.0,16.0,43.0,3.0,100.0,,,,7674.0,,,,,,1,1,1,81.8,81.8,,100.0,,,,,1,0,,,,,,,1,142100.0,2.0,,,,,,,1,1.0,500.0,5.0,1.0,,,,,,,1747.0,5.0,2.0,,,,,,,407,,2.0,,4,4059.0827272727297,3909.09090909091,0.0,,,,,,,,15,,81.8,,,81.8,,,81.8,81.8,81.8,1,26.567576644682887
9015802157730002,9,1,58,2,15773,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,22.0,16,16.0,,1.0,1.0,,15.0,15.0,,,,,,2.0,,4,26.7938732826751,0,,99.0,1,50,4,3,0,1,1,22.0,1,7,3,0.0,1.0,,,0.0,1,1,407,1,,17.0,3.0,3.0,1.0,22.0,22.0,22.0,22.0,22.0,22.0,,35000.0,16.0,45.0,3.0,7.0,35000.0,16.0,45.0,3.0,100.0,,,,,,,,,,0,0,1,22.0,22.0,,100.0,,,,,1,0,,,,,,,1,264.0,3.0,,,,,,,1,0.0,,,1.0,10.0,5.0,3.0,,,,15.0,5.0,2.0,,,,,,,407,,2.0,,4,715.909090909091,715.909090909091,0.0,,,,,,,,17,,22.0,,22.0,,,,22.0,22.0,22.0,1,26.7938732826751
9015802157460001,9,1,58,2,15746,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,84.25,39,24.0,15.0,1.0,1.0,,38.0,23.0,15.0,,,,,2.0,,4,27.4187868796793,0,,99.0,1,39,4,3,0,1,1,84.25,1,8,2,0.0,1.0,,,0.0,1,1,407,1,,15.0,3.0,3.0,2.0,34.0,34.0,34.0,34.0,34.0,34.0,,44200.0,16.0,43.0,3.0,1.0,44000.0,16.0,43.0,3.0,,100.0,200.0,,,,,,,,0,0,1,34.0,34.0,,100.0,,,,,1,0,,,,,,,1,6800.0,2.0,,,,,,,1,0.0,,,1.0,34.0,5.0,3.0,23.8,5.0,4.0,20.0,5.0,4.0,,,,,,,407,,2.0,,4,863.909090909091,860.0,0.0,,,,,,,,15,,34.0,,,34.0,,,34.0,34.0,34.0,1,18.524414051481
9015802157460001,9,1,58,2,15746,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,84.25,39,24.0,15.0,1.0,1.0,,38.0,23.0,15.0,,,,,2.0,,4,27.4187868796793,0,,99.0,1,39,4,3,0,1,1,84.25,1,8,2,0.0,1.0,,,0.0,3,2,407,1,,15.0,3.0,3.0,2.0,50.0,50.0,50.0,50.0,50.0,50.0,,65000.0,16.0,43.0,3.0,1.0,65000.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,0,0,1,50.0,50.0,,100.0,,,,,1,0,,,,,,,1,10000.0,2.0,,,,,,,1,0.0,,,1.0,50.0,5.0,3.0,35.0,5.0,4.0,30.0,5.0,4.0,,,,,,,407,,2.0,,4,1270.45454545455,1270.45454545455,0.0,,,,,,,,15,,50.0,,,50.0,,,50.0,50.0,50.0,1,32.920756980654
12045002097150001,12,4,50,2,9715,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,90.25,13,13.0,,1.0,1.0,,12.0,12.0,,,,,,2.0,,4,27.5938138777398,0,,99.0,1,71,4,3,0,1,1,90.25,1,8,4,0.0,1.0,,,0.0,5,3,407,1,,1.0,2.2,2.2,2.0,35.0,35.0,35.0,35.0,35.0,35.0,,73500.0,16.0,42.0,3.0,7.0,73500.0,16.0,42.0,3.0,5.0,95.0,,,,,,,,,0,0,1,35.0,35.0,,100.0,,,,,1,0,,,,,,,1,70.0,3.0,35.0,3.0,,,,,1,0.0,,,1.0,40.0,5.0,5.0,,,,35.0,5.0,5.0,,,,,,,407,,2.0,,4,1403.18181818182,1403.18181818182,0.0,,,,,,,,1,35.0,,,,35.0,,,35.0,35.0,35.0,1,4.4410485507932185
7015002008630001,7,1,50,2,863,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,55.1,26,21.0,5.0,1.0,,1.0,25.0,21.0,4.0,,,,,2.0,,4,28.1692456657894,1,1.0,,0,71,4,3,0,1,1,55.1,1,8,4,0.0,1.0,,,0.0,1,1,407,1,,40.0,2.0,2.0,2.0,55.0,55.0,55.0,55.0,55.0,55.0,,98505.0,16.0,45.0,3.0,7.0,93580.0,16.0,45.0,3.0,,100.0,,,4925.0,,,,,,0,0,1,55.0,55.0,,100.0,,,,,1,0,,,,,,,1,800.0,3.0,,,,,,,1,0.0,,,1.0,,,,,,,1300.0,5.0,2.0,,,,,,,407,,2.0,,4,2014.875,1914.13636363636,0.0,,,,,,,,40,,,55.0,,55.0,,,55.0,55.0,55.0,1,28.220462476090802
12105102001230001,12,10,51,2,123,1,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,87.0,52,47.0,5.0,1.0,1.0,,31.0,31.0,,20.0,15.0,5.0,,2.0,,4,28.707347377483398,1,0.0,99.0,1,52,4,3,0,1,1,87.0,1,8,3,1.0,1.0,1.0,,1.0,1,1,407,1,,40.0,2.7,2.9,1.0,52.0,52.0,52.0,52.0,52.0,52.0,,93600.0,16.0,43.0,3.0,7.0,93460.0,16.0,43.0,3.0,100.0,,,,140.0,,,,,,0,0,1,52.0,52.0,,100.0,,,,,1,0,,,,,,,1,62400.0,2.0,62400.0,2.0,,,,,1,0.0,,,1.0,416.0,5.0,4.0,,,,1300.0,5.0,3.0,,,,15.0,,,407,,2.0,,4,1829.4545454545496,1826.71818181818,0.0,,,,,,,,40,,,52.0,52.0,,,,52.0,52.0,52.0,1,43.320423945996296
9015802157940005,9,1,58,2,15794,5,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,45.0,19,18.0,1.0,1.0,,1.0,18.0,18.0,,,,,,2.0,,4,30.139819559622502,0,,99.0,0,52,4,3,0,1,1,45.0,1,7,3,0.0,1.0,,,0.0,1,1,407,1,,15.0,3.0,3.0,2.0,22.0,22.0,22.0,22.0,22.0,22.0,,50000.0,16.0,44.0,3.0,7.0,48780.0,16.0,44.0,3.0,,100.0,,,,1220.0,,,,,0,0,1,22.0,22.0,,100.0,,,,,1,0,,,,,,,1,13200.0,2.0,,,,,,,1,0.0,,,1.0,22.0,5.0,2.0,,,,22.0,5.0,3.0,,,,,,,407,,2.0,,4,1000.0,975.6,0.0,,,,,,,,15,,22.0,,,22.0,,,22.0,22.0,22.0,1,17.1302780667217
9015802157940005,9,1,58,2,15794,5,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,45.0,19,18.0,1.0,1.0,,1.0,18.0,18.0,,,,,,2.0,,4,30.139819559622502,0,,99.0,0,52,4,3,0,1,1,45.0,1,7,3,0.0,1.0,,,0.0,2,2,407,1,,0.0,3.0,3.0,2.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,9.0,9.0,,100.0,,,,,1,0,,,,,,,1,,,1350.0,2.0,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,9.0,5.0,3.0,,,,,,,407,,2.0,,4,,,,,,,,,,,0,9.0,,,,9.0,,,9.0,9.0,9.0,1,27.4866902994323
9095002120670001,9,9,50,2,12067,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,5,4.0,1.0,1.0,,1.0,4.0,4.0,,,,,,2.0,,4,30.206266166546698,1,1.0,,0,41,4,1,0,0,0,13.0,1,6,3,0.0,0.0,,,0.0,1,1,407,1,,2.0,3.0,3.0,2.0,12.99,12.99,12.99,12.99,12.99,12.99,,32500.0,16.0,41.0,3.0,7.0,32500.0,16.0,41.0,3.0,,100.0,,,,,,,,,1,1,1,12.99,12.99,,100.0,,,,,1,0,,,,,,,1,,,292.0,2.0,,,,,1,0.0,,,1.0,13.0,5.0,1.0,,,,,,,,,,,,,407,,2.0,,4,605.681818181818,605.681818181818,0.0,,,,,,,,2,12.99,,,,12.99,,,12.99,12.99,12.99,1,30.103647741174196
9125002085900003,9,12,50,2,8590,3,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,3.5,9,7.0,2.0,7.0,5.0,2.0,,,,2.0,2.0,,,2.0,,4,31.997597432722802,0,,7.0,1,87,4,1,1,0,0,3.5,1,4,5,0.0,0.0,,,0.0,1,1,407,1,,40.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,6210.0,16.0,41.0,3.0,6.0,6210.0,16.0,41.0,3.0,20.0,80.0,,,,,,,,,0,0,1,3.0,3.0,,100.0,,,,,1,0,,,,,,,1,750.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,4.0,3.0,5.0,2.0,,,,,,,2.0,6.0,,407,,2.0,,4,115.73181818181801,115.73181818181801,0.0,,,,,,,,40,,,3.0,3.0,,,,3.0,3.0,3.0,1,37.3305303381766
7105301091860011,7,10,53,1,9186,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GAD PARROQUIAL,1.0,,,1.5,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,32.777700221089304,0,,1.5,1,50,4,1,1,1,1,1.5,1,2,3,0.0,0.0,,,0.0,1,1,407,1,,99.0,2.5,2.5,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,80.0,36.0,80.0,3.0,7.0,,,,,,,50.0,,,30.0,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,5.0,5.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,407,,2.0,,4,2.90909090909091,,0.0,,,,,,,,1,0.5,,,,0.5,,,,0.5,,1,57.4148921509548
3045002000900001,3,4,50,2,90,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,70.11,54,44.0,10.0,1.0,1.0,,30.0,28.0,2.0,23.0,15.0,8.0,1.0,,,4,33.5043986326802,1,1.0,,1,45,1,2,0,1,1,70.11,1,8,3,1.0,1.0,1.0,,1.0,1,1,407,1,,60.0,2.7,2.7,2.0,50.0,50.0,50.0,50.0,50.0,50.0,,69980.0,16.0,43.0,3.0,7.0,69980.0,16.0,43.0,3.0,0.0,100.0,,,,,,,,,1,0,1,50.0,50.0,,100.0,,,,,1,0,,,,,,,1,,,1800.0,2.0,,,1800.0,2.0,0,0.0,,,0.0,,,,,,,,,,,,,23.0,,,407,1.0,,,4,1367.79090909091,1367.79090909091,0.0,,,,,,,,60,,,50.0,,50.0,,,50.0,50.0,,1,34.6209233769416
3045002000900001,3,4,50,2,90,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,70.11,54,44.0,10.0,1.0,1.0,,30.0,28.0,2.0,23.0,15.0,8.0,1.0,,,4,33.5043986326802,1,1.0,,1,45,1,2,0,1,1,70.11,1,8,3,1.0,1.0,1.0,,1.0,2,2,407,1,,58.0,2.7,2.7,2.0,20.0,20.0,20.0,20.0,20.0,20.0,,20000.0,16.0,43.0,3.0,7.0,20000.0,16.0,43.0,3.0,,100.0,,,,,,,,,1,0,1,20.0,20.0,,100.0,,,,,1,0,,,,,,,1,,,720.0,2.0,,,720.0,2.0,0,0.0,,,0.0,,,,,,,,,,,,,23.0,,,407,1.0,,,4,390.9090909090911,390.9090909090911,0.0,,,,,,,,58,,,20.0,,20.0,,,20.0,20.0,,1,29.173218690134
9095002129140003,9,9,50,2,12914,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,11,11.0,,1.0,1.0,,10.0,10.0,,,,,,2.0,,4,33.7766238836682,1,1.0,,1,35,3,2,1,1,1,4.0,1,4,2,0.0,0.0,,,0.0,1,1,407,1,,3.0,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,,2400.0,16.0,70.0,3.0,7.0,2300.0,16.0,70.0,3.0,,100.0,,,,100.0,,,,,0,0,1,1.5,1.5,,,100.0,,,,1,0,,,,,,,1,14.0,3.0,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,2.0,5.0,4.0,2.0,5.0,4.0,,,,,,,407,,2.0,,4,76.3636363636364,73.1818181818182,0.0,,,,,,,,3,1.5,,,1.5,,,,1.5,1.5,1.5,1,90.0709970231151
7065001002620004,7,6,50,1,262,4,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,,5.5,6,5.0,1.0,1.0,,1.0,4.0,4.0,,1.0,1.0,,,2.0,,4,34.6422884384732,0,,13.0,1,65,4,3,0,1,1,5.5,1,5,4,0.0,0.0,,,0.0,2,1,407,1,,38.0,2.0,2.0,2.0,5.45,5.45,5.45,5.45,5.45,5.45,,15805.0,16.0,45.0,3.0,7.0,14205.0,16.0,45.0,3.0,,100.0,,,1600.0,,,,,,0,0,1,5.45,5.45,,100.0,,,,,1,0,,,,,,,1,,,200.0,3.0,,,50.0,3.0,1,0.0,,,1.0,,,,120.0,5.0,2.0,100.0,5.0,2.0,,,,1.0,,,407,,2.0,,4,323.284090909091,290.556818181818,0.0,,,,,,,,38,,,5.45,,5.45,,,5.45,5.45,5.45,1,34.5408145550411
