Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
13115102177000008,1311510217700000802,13,11,51,2,17700,8,02,1,548,1,,1,2.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,180.0,35.0,100.0,2.0,6.0,180.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,200.0,2.0,300.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,3.0,0.1,5.0,3.0,,,,,,,,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,,3.0,,,,8.18181818181818,,3.0,3.0,1,22.2716456672581,1
13115102177240001,1311510217724000102,13,11,51,2,17724,1,02,1,548,1,,1,1.0,1.0,20.0,5.0,4.0,4.0,4.0,4.0,,410.0,35.0,100.0,2.0,2.0,400.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,0.5,5.0,5.0,0.5,5.0,5.0,,,,,,,,,1,4.0,4.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.6363636363636,0.0,,,,,,,,4.0,,,,,18.181818181818198,,4.0,4.0,1,36.4443300611802,1
13115102177240002,1311510217724000202,13,11,51,2,17724,2,02,1,548,1,,1,3.0,1.0,20.0,5.0,1.49,1.49,1.49,1.49,,97.0,35.0,100.0,2.0,2.0,90.0,35.0,100.0,2.0,100.0,,,,,7.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,250.0,2.0,,,,,1,0.0,,,1.0,1.5,5.0,2.0,0.1,5.0,2.0,,,,,,,2.0,,1,1.49,1.49,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.40909090909091,0.0,,,,,,,,,,1.49,,,4.09090909090909,,1.49,1.49,1,122.861878765754,1
13115102177240003,1311510217724000302,13,11,51,2,17724,3,02,1,548,1,,1,3.0,1.0,20.0,5.0,5.0,5.0,5.0,5.0,,350.0,35.0,100.0,2.0,2.0,340.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,3.0,0.2,5.0,2.0,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,15.909090909090901,0.0,,,,,,,,,,5.0,,,15.4545454545455,,5.0,5.0,1,1.20419057910326,1
13115102177240005,1311510217724000504,13,11,51,2,17724,5,04,1,548,1,,1,2.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,120.0,35.0,100.0,2.0,6.0,117.0,35.0,100.0,2.0,100.0,,,,,3.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,200.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,,2.0,,,,5.31818181818182,,2.0,2.0,1,51.378613717408896,1
13115102177240007,1311510217724000701,13,11,51,2,17724,7,01,1,548,1,,1,1.0,1.0,20.0,5.0,6.0,6.0,6.0,6.0,,420.0,35.0,100.0,2.0,2.0,390.0,35.0,100.0,2.0,100.0,,,,,30.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,500.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,2.0,1.0,5.0,2.0,,,,,,,10.0,,1,6.0,6.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,19.0909090909091,0.0,,,,,,,,6.0,,,,,17.727272727272698,,6.0,6.0,1,15.242638582787096,1
13115103015820001,1311510301582000104,13,11,51,3,1582,1,04,1,548,1,,1,3.0,1.0,20.0,5.0,2.0,2.0,2.0,2.0,,190.0,35.0,100.0,2.0,6.0,160.0,35.0,100.0,2.0,100.0,,,,,30.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,250.0,2.0,250.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,2.0,,,,,,,10.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,8.63636363636364,0.0,,,,,,,,,,2.0,,,7.27272727272727,,2.0,2.0,1,17.8564198465953,1
13115103015820008,1311510301582000804,13,11,51,3,1582,8,04,1,548,1,,1,2.0,1.0,20.0,5.0,1.0,1.0,1.0,1.0,,90.0,35.0,100.0,2.0,2.0,80.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,1,5,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.2,5.0,2.0,,,,,,,20.0,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,,1.0,,,,3.6363636363636402,,1.0,1.0,1,33.2638878595693,1
13115103015820009,1311510301582000904,13,11,51,3,1582,9,04,1,548,1,,1,3.0,1.0,20.0,8.0,3.0,3.0,2.5,2.5,3.0,310.0,35.0,100.0,2.0,6.0,300.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,450.0,2.0,,,,,1,0.0,,,1.0,15.0,5.0,3.0,1.0,1.0,1.0,,,,,,,5.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,14.090909090909099,0.5,0.5,,,0.5,,,,,,3.0,,,13.6363636363636,,3.0,3.0,1,35.3798909064739,1
13115154000992212,1311515400099221203,13,11,51,54,99,2212,03,1,548,1,,1,2.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,90.0,35.0,100.0,2.0,6.0,87.0,35.0,100.0,2.0,100.0,,,,,3.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,3.0,2.0,3.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,4.0,,,,,,,,,,0.0,2.0,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,,1.0,,,,3.95454545454545,,1.0,1.0,1,1.0,1
13115154000994088,1311515400099408804,13,11,51,54,99,4088,04,1,548,1,,1,2.0,1.0,20.0,7.0,3.0,3.0,3.0,3.0,,70.0,35.0,100.0,2.0,2.0,63.0,35.0,100.0,2.0,100.0,,,,,7.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,9.0,2.0,6.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,4.0,,,,,,,,,,12.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,,3.0,,,,2.8636363636363598,,3.0,3.0,1,1.0,1
13115202207980002,1311520220798000203,13,11,52,2,20798,2,03,1,548,1,,1,1.0,1.0,20.0,6.0,2.5,2.5,2.5,2.5,,180.0,35.0,100.0,2.0,2.0,170.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,1.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,2.5,,,,,7.72727272727273,,2.5,,1,49.4533868909177,1
13115202207980005,1311520220798000501,13,11,52,2,20798,5,01,1,548,1,,1,2.0,1.0,20.0,6.0,1.3,1.3,1.3,1.3,,150.0,35.0,100.0,2.0,2.0,150.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,4.0,1.0,5.0,4.0,,,,,,,4.0,,1,1.3,1.3,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,1.3,,,,6.81818181818182,,1.3,1.3,1,54.0207960887293,1
13115202212620003,1311520221262000302,13,11,52,2,21262,3,02,1,548,1,,1,2.0,2.0,20.0,,2.0,2.0,,,6.0,,,,,,,,,,0.0,,,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,2.0,2.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,,2.0,2.0,,,,,,2.0,,2.0,,,,,,,,1,40.9906899501872,1
13115202213030004,1311520221303000402,13,11,52,2,21303,4,02,1,548,1,,1,1.0,1.0,20.0,7.0,0.99,0.99,0.99,0.99,,20.0,35.0,100.0,2.0,2.0,15.0,35.0,100.0,2.0,100.0,,,,,5.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,5.0,,1,0.99,0.99,1.0,1.0,548.0,,548.0,,2.0,,4.0,0.9090909090909092,0.0,,,,,,,,0.99,,,,,0.681818181818182,,0.99,0.99,1,98.6248115469975,1
13115202213030005,1311520221303000504,13,11,52,2,21303,5,04,2,548,1,,1,1.0,1.0,20.0,5.0,3.0,3.0,3.0,3.0,,80.0,35.0,100.0,2.0,2.0,70.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,300.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,5.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.6363636363636402,0.0,,,,,,,,3.0,,,,,3.18181818181818,,3.0,,1,20.5893424864366,1
13115202213120001,1311520221312000104,13,11,52,2,21312,1,04,1,548,1,,1,2.0,1.0,20.0,6.0,1.25,0.882,1.25,0.882,,54.0,35.0,100.0,2.0,2.0,44.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,50.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.25,5.0,2.0,,,,,,,,,1,1.25,0.882,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.45454545454545,0.0,,,,,,,,,0.882,,,,2.0,,0.882,0.882,1,85.11194097805371,1
13125002192620002,1312500219262000201,13,12,50,2,19262,2,01,1,548,1,,0,3.0,1.0,20.0,6.0,3.0,2.1168,3.0,2.1168,,120.0,35.0,100.0,2.0,1.0,100.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,450.0,2.0,900.0,2.0,,,,,1,1.0,2.5,5.0,1.0,1.5,5.0,3.0,,,,,,,,,,5.0,,0,,,,,,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,,,2.1168,,,4.5454545454545485,,2.1168,2.1168,1,83.7159467271592,1
13125002192620003,1312500219262000301,13,12,50,2,19262,3,01,1,548,1,,1,3.0,2.0,20.0,7.0,12.0,8.4672,12.0,8.4672,,960.0,35.0,100.0,2.0,6.0,960.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1200.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,5.0,5.0,3.0,,,,,,,7.0,1.0,1,12.0,8.4672,2.0,1.0,548.0,,548.0,,2.0,,4.0,43.63636363636361,0.0,,,,,,,,,,8.4672,,,43.63636363636361,,8.4672,8.4672,1,7.2555898074568095,1
13125002192620004,1312500219262000401,13,12,50,2,19262,4,01,1,548,1,,1,3.0,1.0,20.0,6.0,5.0,5.0,5.0,5.0,,400.0,35.0,100.0,2.0,6.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1200.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,3.0,2.0,5.0,3.0,3.0,5.0,3.0,,,,10.0,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,5.0,,,18.181818181818198,,5.0,5.0,1,4.6638678307927695,1
13125002192620006,1312500219262000601,13,12,50,2,19262,6,01,1,548,1,,1,3.0,1.0,20.0,7.0,7.0,4.9392,7.0,4.9392,,630.0,35.0,100.0,2.0,6.0,630.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,900.0,2.0,,,,,,,1,0.0,,,1.0,6.0,5.0,3.0,3.0,5.0,2.0,2.0,5.0,3.0,,,,6.0,,1,4.0,2.8224,1.0,1.0,548.0,,548.0,,2.0,,4.0,28.6363636363636,0.0,,,,,,,,,,4.9392,,,28.6363636363636,,4.9392,4.9392,1,46.832852425938704,1
13125002192620007,1312500219262000701,13,12,50,2,19262,7,01,1,548,1,,1,3.0,2.0,20.0,7.0,6.0,4.2336,6.0,4.2336,,540.0,35.0,100.0,2.0,1.0,535.0,35.0,100.0,2.0,100.0,,,,,5.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,1000.0,2.0,,,,,,,1,0.0,,,1.0,5.0,5.0,2.0,3.0,5.0,3.0,3.0,5.0,2.0,1.0,5.0,2.0,8.0,,1,6.0,4.2336,2.0,1.0,548.0,,548.0,,2.0,,4.0,24.5454545454545,0.0,,,,,,,,,,4.2336,,,24.318181818181802,,4.2336,4.2336,1,34.3255269744012,1
13125002192620008,1312500219262000801,13,12,50,2,19262,8,01,1,548,1,,1,3.0,2.0,20.0,6.0,4.0,2.8224,4.0,2.8224,,400.0,35.0,100.0,2.0,6.0,390.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,640.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,5.0,5.0,3.0,,,,,,,8.0,1.0,1,4.0,2.8224,2.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,2.8224,,,17.727272727272698,,2.8224,2.8224,1,51.6086725624403,1
13125002192620009,1312500219262000901,13,12,50,2,19262,9,01,1,548,1,,1,3.0,1.0,20.0,6.0,2.0,1.4112,2.0,1.4112,,180.0,35.0,100.0,2.0,6.0,179.0,35.0,100.0,2.0,100.0,,,,,1.0,,,,,0,0,5,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,,,,0.5,5.0,3.0,,,,,,,2.0,,1,2.0,1.4112,1.0,1.0,548.0,,548.0,,2.0,,4.0,8.18181818181818,0.0,,,,,,,,,,1.4112,,,8.13636363636364,,1.4112,1.4112,1,83.56218897956191,1
13125002196050007,1312500219605000702,13,12,50,2,19605,7,02,3,548,1,,0,2.0,6.0,20.0,11.0,0.11,0.11,0.11,0.11,,200.0,47.0,0.5,2.0,6.0,200.0,47.0,0.5,2.0,100.0,,,,,,,,,,0,0,6,1,0.11,100.0,,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,,,,0.5,5.0,2.0,,,,,,,,,1,0.11,0.11,4.0,1.0,548.0,,548.0,,2.0,,4.0,0.0454545454545455,0.0,,,,,,,,,0.11,,,,0.0454545454545455,0.11,0.11,0.11,1,84.0831055720959,1
13125003017700023,1312500301770002301,13,12,50,3,1770,23,01,1,548,2,1.0,1,1.0,2.0,20.0,6.0,0.5,0.5,0.5,0.5,,10.0,35.0,100.0,2.0,1.0,10.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,2,1,0.5,,100.0,,,,,1,0,,,,,,,1,50.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,,,,0.5,5.0,4.0,,,,2.0,1.0,0,,,,,,,548.0,,2.0,,4.0,0.45454545454545503,0.0,,,,,,,,0.5,,,,,0.45454545454545503,0.5,0.5,0.5,0,69.1349736337896,1
13125003017700032,1312500301770003201,13,12,50,3,1770,32,01,1,548,1,,0,3.0,1.0,20.0,5.0,1.5,1.5,1.5,1.5,,147.0,35.0,100.0,2.0,1.0,147.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,4,0,,,,,,,,1,0,,,,,,,1,,,1.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.68181818181818,0.0,,,,,,,,,,1.5,,,6.68181818181818,,1.5,,1,11.2953585526349,1
13125004001740003,1312500400174000301,13,12,50,4,174,3,01,1,548,1,,0,3.0,1.0,20.0,8.0,5.0,5.0,5.0,5.0,,125.0,38.0,100.0,2.0,1.0,125.0,38.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,350.0,2.0,,,,,1,0.0,,,1.0,,,,,,,0.25,5.0,3.0,,,,14.0,,1,5.0,5.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.68181818181818,0.0,,,,,,,,,,5.0,,,5.68181818181818,,5.0,5.0,1,35.9539199070565,1
13125004001740006,1312500400174000601,13,12,50,4,174,6,01,1,548,1,,0,3.0,2.0,20.0,8.0,8.0,8.0,8.0,8.0,,400.0,35.0,100.0,2.0,1.0,400.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,300.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,4.0,2.0,5.0,3.0,,,,,,,,,1,8.0,8.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,18.181818181818198,0.0,,,,,,,,,,8.0,,,18.181818181818198,,8.0,8.0,1,48.26685744631561,1
13125004001740007,1312500400174000701,13,12,50,4,174,7,01,1,548,1,,0,3.0,2.0,20.0,9.0,10.0,10.0,3.0,3.0,1.0,500.0,35.0,100.0,2.0,1.0,450.0,35.0,100.0,2.0,100.0,,,,,50.0,,,,,0,0,2,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,20.0,5.0,2.0,,,,10.0,5.0,3.0,,,,100.0,,1,10.0,10.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,22.7272727272727,7.0,7.0,7.0,,,,,,,,10.0,,,20.4545454545455,,,10.0,1,83.31321507015309,1
13125004001740008,1312500400174000801,13,12,50,4,174,8,01,1,548,1,,0,2.0,2.0,20.0,8.0,34.0,34.0,34.0,34.0,,1700.0,35.0,100.0,2.0,1.0,1000.0,35.0,100.0,2.0,100.0,,,,,700.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,1000.0,2.0,,,,,1,0.0,,,1.0,,,,,,,25.0,2.0,3.0,,,,,,1,34.0,34.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,77.2727272727273,0.0,,,,,,,,,34.0,,,,45.454545454545496,,34.0,34.0,1,60.142707211166,1
13135002223720001,1313500222372000101,13,13,50,2,22372,1,01,1,548,1,,1,3.0,2.0,20.0,7.0,20.0,20.0,20.0,20.0,,1400.0,35.0,100.0,2.0,1.0,1400.0,35.0,100.0,2.0,100.0,,,,,,,,,,1,0,1,0,,,,,,,,1,0,,,,,,,1,2000.0,2.0,2000.0,2.0,,,,,1,0.0,,,1.0,20.0,5.0,4.0,,,,,,,,,,50.0,,1,20.0,20.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,63.63636363636361,0.0,,,,,,,,,,20.0,,,63.63636363636361,,20.0,20.0,1,64.3685818498099,1
13135002225320001,1313500222532000102,13,13,50,2,22532,1,02,1,548,1,,0,2.0,1.0,20.0,5.0,0.49,0.49,0.49,0.49,,55.0,35.0,100.0,2.0,6.0,,,,,,,,,,55.0,,,,,0,0,6,1,0.49,,100.0,,,,,1,0,,,,,,,1,,,50.0,2.0,,,,,1,0.0,,,1.0,,,,1.0,5.0,4.0,,,,,,,1.0,,1,0.49,0.49,1.0,1.0,548.0,,548.0,,2.0,,4.0,2.5,0.0,,,,,,,,,0.49,,,,,0.49,0.49,0.49,1,221.27241127975498,1
13135002225320014,1313500222532001401,13,13,50,2,22532,14,01,1,548,1,,0,2.0,1.0,20.0,6.0,7.0,7.0,7.0,7.0,,1050.0,35.0,100.0,2.0,2.0,1040.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,350.0,2.0,250.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,5.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,47.7272727272727,0.0,,,,,,,,,7.0,,,,47.2727272727273,,7.0,7.0,1,56.949984895872795,1
13135002226130002,1313500222613000203,13,13,50,2,22613,2,03,1,548,1,,0,1.0,1.0,20.0,6.0,7.0,7.0,7.0,7.0,,1050.0,35.0,100.0,2.0,2.0,1040.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,350.0,2.0,250.0,2.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,5.0,,,,,,,,,0,,,,,,,548.0,,2.0,,4.0,47.7272727272727,0.0,,,,,,,,7.0,,,,,47.2727272727273,,7.0,7.0,1,30.356585289679106,1
13135004002550002,1313500400255000205,13,13,50,4,255,2,05,1,548,1,,1,2.0,1.0,20.0,6.0,1.0,1.0,1.0,1.0,,70.0,35.0,100.0,2.0,1.0,35.0,35.0,100.0,2.0,100.0,,,,,35.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,1.0,4.0,5.0,2.0,,,,,,,2.0,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,3.18181818181818,0.0,,,,,,,,,1.0,,,,1.59090909090909,,1.0,1.0,1,21.3064605394393,1
13135004002550005,1313500400255000504,13,13,50,4,255,5,04,1,548,1,,1,2.0,1.0,20.0,6.0,1.5,1.5,1.5,1.5,,255.0,35.0,100.0,2.0,6.0,251.0,35.0,100.0,2.0,100.0,,,,,4.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,500.0,2.0,,,,,,,1,0.0,,,1.0,,,,8.0,5.0,3.0,,,,,,,8.0,,1,1.5,1.5,1.0,1.0,548.0,,548.0,,2.0,,4.0,11.590909090909099,0.0,,,,,,,,,1.5,,,,11.409090909090901,,1.5,1.5,1,20.6653758102617,1
13135064000992066,1313506400099206602,13,13,50,64,99,2066,02,1,548,1,,1,3.0,2.0,20.0,7.0,1.0,1.0,1.0,1.0,,60.0,35.0,100.0,2.0,1.0,57.0,35.0,100.0,2.0,100.0,,,,,3.0,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,24.0,2.0,24.0,2.0,,,,,1,0.0,,,1.0,6.0,5.0,1.0,1.0,5.0,2.0,,,,,,,0.0,2.0,1,1.0,1.0,2.0,1.0,548.0,,548.0,,2.0,,4.0,2.7272727272727297,0.0,,,,,,,,,,1.0,,,2.59090909090909,,1.0,1.0,1,1.0,1
13135064000992075,1313506400099207502,13,13,50,64,99,2075,02,1,548,1,,1,3.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,312.0,35.0,100.0,2.0,1.0,312.0,35.0,100.0,2.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,24.0,2.0,,,,,0,0.0,,,0.0,,,,,,,,,,,,,6.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,14.1818181818182,0.0,,,,,,,,,,2.0,,,14.1818181818182,,2.0,,1,1.0,1
13135203020860009,1313520302086000902,13,13,52,3,2086,9,02,1,548,1,,1,2.0,1.0,20.0,5.0,0.84,0.84,0.84,0.84,,90.0,35.0,100.0,2.0,6.0,89.0,35.0,100.0,2.0,100.0,,1.0,,,,,,,,0,0,6,0,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,1,0.84,0.84,1.0,1.0,548.0,,548.0,,2.0,,4.0,4.09090909090909,0.0,,,,,,,,,0.84,,,,4.0454545454545485,,,,1,18.757568066628497,1
13135302220800010,1313530222080001004,13,13,53,2,22080,10,04,2,548,1,,1,3.0,1.0,20.0,7.0,1.0,1.0,1.0,1.0,,120.0,35.0,100.0,2.0,6.0,100.0,35.0,100.0,2.0,100.0,,,,,20.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,3.0,0.5,5.0,3.0,,,,,,,,,1,1.0,1.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,5.454545454545452,0.0,,,,,,,,,,1.0,,,4.5454545454545485,,1.0,1.0,1,15.1989513530021,1
13135302225390002,1313530222539000202,13,13,53,2,22539,2,02,2,548,1,,1,1.0,1.0,20.0,4.0,3.0,3.0,3.0,3.0,,289.0,35.0,100.0,2.0,6.0,279.0,35.0,100.0,2.0,100.0,,,,,10.0,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,150.0,2.0,,,,,1,0.0,,,1.0,,,,0.5,5.0,3.0,,,,,,,3.0,,1,3.0,3.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,13.1363636363636,0.0,,,,,,,,3.0,,,,,12.6818181818182,,3.0,3.0,1,11.396706943872099,1
13135302225390004,1313530222539000401,13,13,53,2,22539,4,01,1,548,1,,1,2.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,150.0,35.0,100.0,2.0,6.0,149.0,35.0,100.0,2.0,100.0,,1.0,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,,,100.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,1.0,,,,,,,,,,3.0,,1,2.0,2.0,1.0,1.0,548.0,,548.0,,2.0,,4.0,6.81818181818182,0.0,,,,,,,,,2.0,,,,6.77272727272727,,2.0,2.0,1,48.978438507801286,1
